,text,label,id
3015,The White House did not respond to requests for comment The White House has defended Miller in previous statements to media raising Miller s Jewish background in that defense ,0,3015
3016,The White House is cynically harnessing the coronavirus panic in a complete image makeover ,1,3016
3017,The White House issued an emailed statement after a spokesman for the House of Representatives committee holding the hearing said the panel had been informed by Trump administration officials that Fauci had been blocked from testifying ,0,3017
3018,The White House said on Monday that President Donald Trump was not firing U S infectious disease expert Dr Anthony Fauci despite his retweet of a supporter s FireFauci message ,0,3018
3019,The White House says it does not want to be constrained by multilateral groups like the World Health Organization ,0,3019
3020,The white nationalist who said Hail Trump and hail our people during a conference in Washington D C on Saturday and who received straight armed Nazi like salutes in response ,0,3020
3021,The white supremacists and other far right extremists are super gun owners they are armed to the teeth and law enforcement is understandably reluctant to get them het up ,1,3021
3022,The whiteness of the protests alongside the stark racial disparities in COVID 19 mortality underscores that the desire to reopen businesses is rooted in white supremacy As if it weren t already clear in Michigan where the nation s most prominent protest took place armed white men demanded an end to the lockdown while carrying Confederate flags swastikas and nooses ,1,3022
3023,The whole anti vaxx as it became known thing was nuts a way for fading celebrities to pretend to be the vanguard of a Great Cause that Saved The Children from a sinister government conspiracy ,1,3023
3024,The whole endeavor born of desperation became an embarrassing fiasco for the president but there was an underlying point of real significance Trump and his allies realized that the American mainstream didn t see the value of the regressive GOP tax plan which disproportionately benefited the wealthy and big corporations ,1,3024
